"schema_name","table_name","columns"
"imp_kfm_ul_old","REORGhistoryFoundersInfo","В том числе юридических лиц, В том числе физических лиц, Количество участников, учредителе, ID слоя, ID субъекта"
"imp_kfm_ul_old","REORGhistoryFoundersUl","ID слоя, ID субъекта, Доля вклада проц, Сумма вклада тг, Вид деятельности для иностранных , Полное наименование на русском яз, Налоговый номер в стране инкорпор, Дата (пере)регистрации, Регистрационный номер в стране ин, БИН, Код страны инкорпорации, Является резидентом РК?"
"imp_kfm_ul_old","REORGhistoryHeadOrgInfo","Код страны инкорпорации, Вид деятельности для иностранных , Полное наименование на русском яз, Дата (пере)регистрации, Налоговый номер в стране инкорпор, Регистрационный номер в стране ин, БИН, Является резидентом РК?, ID слоя, ID субъекта"
"imp_kfm_ul_old","REORGhistoryIdentificationAddInfo","ID субъекта, ID слоя, Регистрирующий орган, Ожидаемая численность занятых чел, Признан налоговым органом бездейс, Сокращенное наименование на госуд, Сокращенное наименование на русск, Регистрационный номер субъекта"
"imp_kfm_ul_old","REORGhistoryLeaderInfo","Дата утраты силы назначения на до, Дата отстранения от должности, Дата назначения на должность, Код должности руководителя, ID слоя, ID субъекта, Код страны гражданства, Код страны постоянного местожител, ИИН, Код отношения к гражданству, Налоговый номер в стране инкорпор, Фамилия, Имя, Отчество"
"imp_kfm_ul_old","REORGhistoryLiquidationInfo","ID слоя, ID субъекта, Код типа ликвидации, Код типа реаорганизации, Код основания ликвидации, Номер решения суда, Дата прекращения деятельности, Номер приказа, Дата приказа, Орган, принявший решение, БИН правопреемника, Наименование правопреемника"
"imp_kfm_ul_old","REORGidentificationAddInfo","ID субъекта, ID слоя, Регистрирующий орган, Регистрационный номер субъекта, Сокращенное наименование на русск, Сокращенное наименование на госуд, Признан налоговым органом бездейс, Ожидаемая численность занятых чел"
"imp_kfm_ul_old","REORGidentificationInfo","Код регистрационного действия, ID субъекта, ID слоя, БИН субъекта, Код статуса субъекта, Дата регистрационного действия, Код формы организации, Код организационно-правовой формы, Полное наименование на русском яз, Полное наименование на государств, Телефон, Эл почта, Статус записи"
"imp_kfm_ul_old","REORGleaderInfo","ID субъекта, ID слоя, Код должности руководителя, Дата назначения на должность, Дата отстранения от должности, Дата утраты силы назначения на до, Код отношения к гражданству, Код страны гражданства, Код страны постоянного местожител, ИИН, Налоговый номер в стране инкорпор, Фамилия, Имя, Отчество"
"imp_kfm_ul_old","REORGztFaces","Код статуса субъекта, Код регистрационного действия, Дата регистрационного действия, Код формы организации, Код организационно-правовой формы, Полное наименование на русском яз, Полное наименование на государств, Телефон, Эл почта, Статус записи, ID субъекта, ID слоя, БИН субъекта"
"imp_kfm_ul_old","activities","ID субъекта, Код, Наименование на русском, Наименование на казахском, ID слоя"
"imp_kfm_ul_old","activitiesACT","ID субъекта, Код, Наименование на русском, Наименование на казахском, ID слоя"
"imp_kfm_ul_old","address","Название улицы на государственном, ID субъекта, ID слоя, Регистрационный код адреса, Почтовый индекс, Код КАТО, Идентификатор АТЕ с ИС АР, код геонима по ИС АР, Область на русском языке, Область на государственном языке, Район на русском языке, Район на государственном языке, Сельский округ на русском языке, Сельский округ на государственном, Населенный пункт на русском языке, Населенный пункт на государственн, Название улицы на русском языке, Тип строения, Номер строения, Номер блока, Номер корпуса, Тип помещения, Номер помещения, Номер офиса Не входящий в РКА"
"imp_kfm_ul_old","classificationInfo","Участие лица без гражданства?, Участие иностранных инвесторов?, ID субъекта, ID слоя, Способ образования, Код формы собственности, Коммерческая организация?, Субъект предпринимательства?, Код типа частного предприниматель, Международная организация?, Дочерняя организация?, является государственным органом?, БИН субъекта, из которого выделилс, Код статуса РО/ОО, Код типа фонда, Код типа государственного предпри"
"imp_kfm_ul_old","foundersFl","Имя, Отчество, ID субъекта, Код отношения к гражданству, Код страны гражданства, Код страны постоянного местожител, Сумма вклада тг, Доля вклада проц, ИИН, Налоговый номер в стране инкорпор, Фамилия, ID слоя"
"imp_kfm_ul_old","foundersInfo","В том числе юридических лиц, ID субъекта, ID слоя, Количество участников, учредителе, В том числе физических лиц"
"imp_kfm_ul_old","foundersUl","Является резидентом РК?, ID субъекта, ID слоя, Код страны инкорпорации, БИН, Регистрационный номер в стране ин, Налоговый номер в стране инкорпор, Дата (пере)регистрации, Полное наименование на русском яз, Вид деятельности для иностранных , Сумма вклада тг, Доля вклада проц"
"imp_kfm_ul_old","headOrgInfo","Код страны инкорпорации, Является резидентом РК?, ID слоя, ID субъекта, Дата (пере)регистрации, Полное наименование на русском яз, Вид деятельности для иностранных , Налоговый номер в стране инкорпор, Регистрационный номер в стране ин, БИН"
"imp_kfm_ul_old","historyActivities","Наименование на русском, Наименование на казахском, Код, ID слоя, ID субъекта"
"imp_kfm_ul_old","historyActivitiesACT","ID слоя, Наименование на русском, Наименование на казахском, ID субъекта, Код"
"imp_kfm_ul_old","historyActualStat","адрес на государственном языкеДат, ID субъекта, ID слоя, Размерность организации, Признак активности (ситуационный , Дата получения актуализации ОКЭД, Регистрационный код адреса, Код КАТО, адрес на русском языке"
"imp_kfm_ul_old","historyAddress","Тип строения, Номер строения, Номер блока, Номер корпуса, Район на русском языке, Область на государственном языке, Область на русском языке, код геонима по ИС АР, Идентификатор АТЕ с ИС АР, Код КАТО, Почтовый индекс, Регистрационный код адреса, ID слоя, ID субъекта, Тип помещения, Номер помещения, Номер офиса Не входящий в РКА, Район на государственном языке, Сельский округ на русском языке, Сельский округ на государственном, Населенный пункт на русском языке, Населенный пункт на государственн, Название улицы на русском языке, Название улицы на государственном"
"imp_kfm_ul_old","historyAuthCapital","Доля гос-го капитала в процентах, Доля гос-го капитала в тг, УК всего тг, Доля частного капитала тг, ID слоя, ID субъекта, Доля частного капитала в процента"
"imp_kfm_ul_old","historyClassificationInfo","Субъект предпринимательства?, Международная организация?, Участие иностранных инвесторов?, Участие лица без гражданства?, Код типа государственного предпри, Код типа фонда, Код статуса РО/ОО, Способ образования, ID слоя, ID субъекта, является государственным органом?, БИН субъекта, из которого выделилс, Код типа частного предприниматель, Дочерняя организация?, Коммерческая организация?, Код формы собственности"
"imp_kfm_ul_old","historyFoundersFl","Сумма вклада тг, Доля вклада проц, Отчество, Имя, Фамилия, Налоговый номер в стране инкорпор, ИИН, Код страны постоянного местожител, Код страны гражданства, Код отношения к гражданству, ID слоя, ID субъекта"
"imp_kfm_ul_old","historyFoundersInfo","Количество участников, учредителе, ID слоя, В том числе физических лиц, В том числе юридических лиц, ID субъекта"
"imp_kfm_ul_old","historyFoundersUl","Сумма вклада тг, Доля вклада проц, Регистрационный номер в стране ин, БИН, ID слоя, Код страны инкорпорации, Является резидентом РК?, ID субъекта, Налоговый номер в стране инкорпор, Дата (пере)регистрации, Полное наименование на русском яз, Вид деятельности для иностранных "
"imp_kfm_ul_old","historyHeadOrgInfo","Налоговый номер в стране инкорпор, Дата (пере)регистрации, Полное наименование на русском яз, ID слоя, Вид деятельности для иностранных , ID субъекта, Является резидентом РК?, Код страны инкорпорации, БИН, Регистрационный номер в стране ин"
"imp_kfm_ul_old","historyIdentificationAddInfo","Регистрационный номер субъекта, Регистрирующий орган, ID слоя, ID субъекта, Признан налоговым органом бездейс, Ожидаемая численность занятых чел, Сокращенное наименование на госуд, Сокращенное наименование на русск"
"imp_kfm_ul_old","historyLeaderInfo","ID субъекта, Отчество, Имя, Дата назначения на должность, Фамилия, Код должности руководителя, Налоговый номер в стране инкорпор, ИИН, Код страны постоянного местожител, Код страны гражданства, Код отношения к гражданству, Дата утраты силы назначения на дол, Дата отстранения от должности, ID слоя"
"imp_kfm_ul_old","historyLiquidationInfo","Код основания ликвидации, ID субъекта, ID слоя, Код типа ликвидации, Код типа реаорганизации, Номер решения суда, Дата прекращения деятельности, Номер приказа, Дата приказа, Орган, принявший решение, БИН правопреемника, Наименование правопреемника"
"imp_kfm_ul_old","identificationAddInfo","ID субъекта, ID слоя, Регистрирующий орган, Регистрационный номер субъекта, Сокращенное наименование на русск, Сокращенное наименование на госуд, Признан налоговым органом бездейс, Ожидаемая численность занятых чел"
"imp_kfm_ul_old","identificationInfo","Код организационно-правовой формы, Код формы организации, Дата регистрационного действия, Код регистрационного действия, Код статуса субъекта, БИН субъекта, ID слоя, ID субъекта, Статус записи, Эл почта, Телефон, Полное наименование на государств, Полное наименование на русском яз"
"imp_kfm_ul_old","leaderInfo","Налоговый номер в стране инкорпор, Имя, Отчество, ID субъекта, ID слоя, Код должности руководителя, Дата назначения на должность, Дата отстранения от должности, Дата утраты силы назначения на до, Код отношения к гражданству, Код страны гражданства, Код страны постоянного местожител, ИИН, Фамилия"
"imp_kfm_ul_old","mv_reg_address_ul","is_international, is_foreign_investors, is_stateless_person, org_name_kz, reg_addr_region_ru, d_ownership_type, ul_status, reg_addr_region_kz, reg_addr_district_ru, reg_addr_district_kz, layer_id, reg_action_code, reg_addr_rural_district_ru, reg_addr_rural_district_kz, reg_addr_locality_ru, d_org_form, d_org_legal_form, tax_inactive, reg_addr_locality_kz, subject_id, d_ul_formation_type, d_private_enterprise_type, d_state_enterprise_type, d_ul_fund_type, bin, reg_date, reg_addr_street_ru, reg_addr_street_kz, is_government_agency, reg_addr_bulding_num, reg_addr_block_num, reg_addr_builing_body_num, is_active, reg_addr_office, oked_name_ru, oked_name_kz, authorized_capital_total, authorized_capital_gov_share, authorized_capital_private_share, ul_org_reg_number, is_commercial, is_entrepreneurial, is_subsidiary, org_name_ru"
"imp_kfm_ul_old","mv_ul","short_name, bin, full_name_kaz, org_status, org_registration_type, org_form, org_reg_date, legal_form, is_resident, registration_agensy, registration_number, subject_id, layer_id, ul_status, is_upd, full_name_rus, oked, head_organization"
"imp_kfm_ul_old","mv_ul_dir_founder","reg_date, dir_appointment_date, iin_founder, dir_removal_date, bin_org, id, is_curr_dir, ul_status, head_position, deposit, is_curr_founder, iin_dir, share"
"imp_kfm_ul_old","mv_ul_founder_fl","deposit, share, bin_org, iin, is_curr, lastname, firstname, id, patronymic, reg_date"
"imp_kfm_ul_old","mv_ul_founder_ul","founder_name_ru, is_resident, founder_bin, id, founder_reg_date, is_curr, reg_date, bin_org, share, deposit"
"imp_kfm_ul_old","mv_ul_leader","is_curr, position_id, bin_org, appointment_date, reg_date, removal_date, patronymic, firstname, lastname, ul_status, iin, id"
"imp_kfm_ul_old","mv_ul_short_new","org_name, org_region, org_iin_bin"
"imp_kfm_ul_old","ztFaces","Эл почта, Код регистрационного действия, Код статуса субъекта, Дата регистрационного действия, Код формы организации, Код организационно-правовой формы, Полное наименование на русском яз, БИН субъекта, Полное наименование на государств, Телефон, Статус записи, ID слоя, ID субъекта"
"imp_mfca_ul","companies","quarters_num, reg_date, id, bin, oked, country, region, city, form, status, street, house_num, name"
"imp_mfca_ul","directors","id, employee_iin, company_name, company_bin, job_title_ru"
"imp_mfca_ul","founders","fl_founder_patronymic, fl_founder_firstname, fl_founder_lastname, founder_bin, company_name, ul_founder_name, id, company_bin"
"imp_notary","accountant_list","lname, fname, bin, prof, iin"
"imp_notary","advocate_list","license_number, status, iin, fio, license_date"
"imp_notary","auditors_list","auditor_number, status, iin, id"
"imp_notary","bailiff_list","status, license_number, iin"
"imp_risk","bankrot","reason, iin_bin, update_dt, document"
"imp_risk","beneficiaries_list","iin, id, status"
"imp_risk","block_esf","update_dt, end_dt, start_dt, id, iin_bin"
"imp_risk","commodity_producers","id, cnt, status, region, producer, iin_bin, ssp_name, sztp"
"imp_risk","convicts_abroad","court_decision_date, id, entry_date, number, country, qualification, sud_organ, iin, measure"
"imp_risk","convicts_justified","erdr_number, code_started_investiogation, id, investigative_authority, is_iin_upd, is_rab, birth_date, iin, last_name, first_name, patronomyc, reg_date, qualification, severity_code_crime, qualification_code, measure_punishment, code_desicion_by_person, decision_on_person, court_of_first_instance, consider_date_first_instance"
"imp_risk","convicts_justified_update","reg_date, investigative_authority, qualification, severity_code_crime, is_iin_upd, is_rab, patronomyc, measure_punishment, birth_date, code_started_investiogation, iin, consider_date_first_instance, last_name, first_name, erdr_number, decision_on_person, code_desicion_by_person, court_of_first_instance, qualification_code"
"imp_risk","convicts_terminated_by_rehab","patronomyc, investigative_authority_code, investigative_authority, is_find_iin, is_rab, id, erdr_number, iin, qualification_desc, qualification_code, qualificatiob_code_by_11, last_solution_date, qualification_by_11, code_last_solution, last_solution, last_name, first_name, birth_date"
"imp_risk","convicts_terminated_by_rehab_update","patronomyc, erdr_number, code_last_solution, last_solution_date, first_name, last_name, last_solution, qualification_by_11, qualificatiob_code_by_11, qualification_code, qualification_desc, is_rab, is_find_iin, iin, investigative_authority, investigative_authority_code, birth_date"
"imp_risk","criminals","add_info, sentence, crime_code, crime_name, decision, iin_bin, court_dt, court_name, id, update_dt, erdr, treatment"
"imp_risk","criminals_update","erdr, iin_bin, add_info, decision, treatment, crime_name, crime_code, court_dt, sentence, update_dt, court_name"
"imp_risk","disciplinary_misconduct","work_place, iin, measure, position, fabula, organ, id"
"imp_risk","dismissal","order_num, work_place, order_date, id, organ, punishment, iin"
"imp_risk","dormant","taxpayer_name, id, taxpayer_fio, iin_bin, rnn, leader_fio, leader_iin, leader_rnn, order_number, order_date"
"imp_risk","drug_addicts_pfr","source, id, fio, ishod, iin"
"imp_risk","erdr216","bin, reg_dt, body_reg, code_state, erdr, id"
"imp_risk","incapacitated","court, cause, soct, id, iin, date_decision"
"imp_risk","kuis","region, editorial_code, institution, personal_closure_ground, departure_date, conviction_article, arrival_date, period_start, bin, iin, full_name, period_end, id, personal_closure_date"
"imp_risk","mz","disease_code, status_mz, reg, iin, medical_org, id"
"imp_risk","nds","end_dt, start_dt, iin_bin, reason, update_dt, id"
"imp_risk","omn","decision_number, taxpayer_name, leader_fio, id, iin_bin, rnn, leader_iin, leader_rnn, decision_date, taxpayer_fio"
"imp_risk","opg","region, bin, year, name, id, groupe"
"imp_risk","orphans","birth_date, graduation_year, distict, fio, orphanage_name, id, region, iin"
"imp_risk","sudispol","name_of_organ, work_in, middlename_recoverer, addition_category, over_proceeding, grounds_termination, recoverer, return_doc, suspended, protest, date_initiation, debtor_lastname, name_organization, date_termination, iin_recoverer, firstname_recoverer, debtor_firstname, id, debtor_middlename, lastname_recoverer, debtor_iin, debtor_bin, position_work, denied_initiation, amount, category_requirements, number_of_man, name_of_layer"
"imp_risk","verification_filed","reg_number, id, verification_result, scope_of_verification, scope_of_control, verification_period, basis_of_verification, verification_type, bin, reg_date, action_date, moratorium_basis, verification_organ, state, taken_measures, refusal_date, verification_num"
"imp_rn","ct1281","c_uid, cm5289_1, c_class_id, cm5287, cm6303, cm5290, c_tr_id, c_is_del, cm5289_2, c_obj_id, cm5288"
"imp_rn","ct159","cm328, cm17699, cm502, cm326, cm325, c_uid, cm534, cm332, cm510, cm14788, cm336, cm506, cm331, cm14964_1, cm11086, cm10660, cm14963, c_is_del, cm17693, cm14785, old532, cm13628, cm12620, cm12243, cm11792, cm11791, cm11008, cm10942, cm2970_1, cm1451, cm10916, cm10683, cm10682, cm10661, cm10320, cm8922, cm8921, cm8920, cm8860, cm8699, cm6307, cm5443, cm5292, cm1450, cm536, cm504, cm535, cm533, cm532, cm525, cm522, cm521, cm517, cm509, cm508, cm503, cm14974, cm501, cm500, cm499, c_tr_id, cm14964_2, c_class_id, c_obj_id, cm505, cm10621, cm10620, cm9560, cm18084, cm18081, cm9495, cm2970_2, cm330, cm337, cm329, cm327, cm2969_1, cm2969_2, cm511"
"imp_rn","ct182","cm11480_1, cm11480_2, c_obj_id, c_class_id, cm14377, cm14376, cm13644, cm3522, cm14538, cm13643, cm3521_1, cm14594, c_uid, cm13773, cm488, c_tr_id, cm489, cm14541, cm3545, cm3674, cm14593, cm14545, cm4628, cm8941, cm10949, cm11440, cm11527, cm11564, cm11739, cm11581, cm11793, cm11994, cm13489, cm14046, cm14532, cm14534, cm14535, cm14539, cm14540, cm14543, cm14544, cm14571, cm14592, cm19025, c_is_del, cm3520_1, cm3520_2, cm14531, cm3521_2, cm14375, cm14591, cm14533, cm14481, cm14378, cm14542, cm14537"
"imp_rn","ct190","cm13793, cm9120, cm1285_2, cm1285_1, cm1213_2, cm1213_1, cm526, c_uid, c_is_del, cm13792, cm13791, cm1284, cm1224, cm1212, c_tr_id, c_class_id, c_obj_id, cm1176"
"imp_rn","ct191","cm529, c_obj_id, cm8565, cm1225, cm12585, cm9180, cm13814, cm13815, cm13816, cm1211_1, cm1175, cm1211_2, cm13062, cm13989, cm13978, cm13988, cm1286, c_is_del, c_tr_id, cm530, cm1210, c_class_id, cm5560, c_uid"
"imp_rn","ct242","cm3303, c_uid, cm1357, cm604, cm1527, cm603, cm602, cm1528, cm1539, cm1539_1, cm592, old590, cm9494, cm7420_1, cm7420_2, c_is_del, cm14657, c_obj_id, cm601, c_class_id, c_tr_id, cm590, cm13122, cm591, cm14637, cm596, cm14352, cm14634, cm14636, cm17629, cm4442, cm15705, cm17630, cm11063, cm10995, cm10940, cm8320, cm8165, cm7020, cm6305, cm6186, cm4461"
"imp_rn","ct308","cm11936, cm2922_1_old, cm2922_2_old, cm2923_1, cm2923_2, cm9260, cm891, cm892, cm2922_1, cm2922_2, cm18975, cm12011, c_is_del, c_obj_id, c_class_id, cm15969, old902, cm11860, cm11700, cm11281, cm11237, cm11142, cm8663, cm8621, cm8241, cm8120, cm5401, cm5385, cm5294, cm3221, cm2872, cm941, cm902, cm901, cm899, cm898, cm894, c_tr_id, cm888, c_uid, cm16131, cm14561, cm16134, cm14562, cm890, cm889, cm17443, cm14824, cm10382, cm7080, cm14563, cm16133, cm16132"
"imp_rn","ct310","cm913, cm923, cm920, cm919, cm910, cm9447_1, cm2924_2_old, cm14596, cm7041_1, cm2924_2, cm5681, cm5680, cm7041_2, cm2924_1, cm12162, cm11820, c_is_del, cm18330, cm9462, cm9457_2, cm16223, cm1560, cm16222, cm1556, cm911, cm909, cm9457_1, cm933, cm9456, cm7720, cm932, cm9451_2, cm9451_1, cm12008, cm930, cm9450, cm9447_2, cm929, cm928, cm927, cm925, cm9446, cm11747, cm11526, cm11151, cm10741, cm10053, cm8981, cm8622, cm8244, cm8240, cm7560, cm7260, cm912, cm908, cm9463_1, cm9463_2, cm907, cm10724, cm7110, cm6940, cm6900, cm15833, cm14578, cm6860, cm5722, cm5293, c_uid, cm5261, cm905, cm5260, c_tr_id, cm3300, cm14577, old930, cm14083, cm11992, cm11937, c_class_id, cm2881, c_obj_id, cm16031, cm1501, cm934, cm1555, cm7721, cm14351, cm918, cm14350, cm2924_1_old, cm14595"
"imp_rn","ct719","c_class_id, c_is_del, cm2860, cm2861, cm3378, cm5640, cm18994, cm7520, cm18995, c_uid, cm7340, cm7303, cm7462, cm7461, c_obj_id, c_tr_id, cm7300, cm8242, cm7302, cm7301"
"imp_rn","rn_reg_address","reg_address_ru, id"
"imp_tax","mv_tax_by_bin_new","government_revenue_authority_id, payment_doc_number, amount, tax_payment_type_id, tax_posting_type_id, year, esf_all, budget_enrollment_date, debit_date, id, d_type_code_id, budget_classification_code_id, bin"
"imp_tax","mv_tax_by_bin_update","d_type_code_id, tax_posting_type_id, tax_payment_type_id, budget_classification_code_id, government_revenue_authority_id, payment_doc_number, bin, budget_enrollment_date, debit_date, esf_all, amount, year"
"imp_tax","tax_out","Код ОГД, Тип платежа, Номер платежного документа, Наименование КБК, Код бюджетной классификации, Наименование ОГД, __KEY_answer, бин, Сумма платежа, Дата списания со счета, Дата зачисления в бюджет, Тип проводки"
"imp_tax_out","d_budget_classification_code","type_id, id, name_rus, name_kaz, code, is_active"
"imp_tax_out","d_government_revenue_authority","name_kaz, is_active, id, code, name_rus"
"imp_tax_out","d_tax_payment_type","id, name_rus, is_active, name_kaz"
"imp_tax_out","d_tax_posting_type","id, name_rus, is_active, name_kaz"
"imp_tax_out","d_tax_type","id, is_active, name"
"imp_tax_out","taxes_out","bin, debit_date, id, amount, payment_doc_number, budget_enrollment_date, year, government_revenue_authority_id, tax_payment_type_id, tax_posting_type_id, budget_classification_code_id"
"imp_zags","change_fio_old","surname_before, number_akt, reg_date, iin, remarks, source_info, secondname, name, surname, secondname_before, name_before"
"imp_zags","fl_birth","fl_father_secondname, father_surname, father_iin, mother_birth_date, mother_secondname, mother_firstname, mother_surname, mother_iin, fl_sex_id, fl_birth_date, fl_iin, fl_secondname, fl_father_status_id, fl_firstname, fl_surname, fl_mother_iin, fl_mother_surname, fl_mother_firstname, fl_father_birth_date, father_firstname, fl_father_firstname, fl_father_surname, fl_mother_secondname, fl_mother_birth_date, fl_father_iin, father_birth_date, fl_mother_status_id, father_secondname"
"imp_zags","fl_relatives","parent_birth_date, parent_fio, parent_iin, birth_date, fio, iin, marriage_reg_date, marriage_divorce_date, id, relative_type"
"imp_zags","zags_adoption_02_23","a_mother_ar_live_home_block, a_mother_ar_live_flat, a_mother_ar_live_addr_code, a_father_udl_doc_series, a_father_live_ar_country_id, a_father_ar_live_last_ag_id, a_father_ar_live_district, a_father_ar_live_region, a_father_ar_live_city, a_father_ar_live_last_addr_id, a_father_ar_live_street, a_father_ar_live_home_block, a_father_ar_live_flat, a_father_ar_live_addr_code, who_is_adoptive, act_record_changed_flag, type_flag, type_flag_paper, a_mother_profit_id, a_mother_workplace, a_father_profit_id, a_father_workplace, send_exclude_status, send_exclude_date, child_birth_region_text, child_birth_district_text, adoption_cause_text, svid_form_zags_id, last_changed_user_id, deleted_as_duplicate, child_birth_akt_date, child_birth_akt_number, child_citizenship_after, child_citizenship, a_fther_district_after_text, a_fther_reg_after_text, a_mther_district_after_text, a_mther_reg_after_text, child_brth_district_after_text, child_brth_region_after_text, child_brth_district_text, child_brth_region_text, double_svid_date, change_reason_doc_beg_date, change_reason_doc_isue_org, change_reason_doc_number, change_reason_doc_type, first_guid, restored_date, null_reason_doc_beg_date, null_reason_doc_isue_org, null_reason_doc_number, null_reason_doc_type, restore_reason_doc_beg_date, restore_reason_doc_isue_org, restore_reason_doc_number, restore_reason_doc_type, restored, archive_status_id, state_reg_reason_doc_beg_date, state_reg_reason_doc_isue_org, state_reg_reason_doc_number, state_reg_reason_doc_type, declarant_doc_begin_date, declarant_doc_number, declarant_doc_type, declarant_doc_issue_org, father_full_age, a_father_full_age, mother_full_age, a_mother_full_age, father_birth_date, mother_birth_date, a_mother_birth_date, a_father_birth_date, a_father_live_from_year, a_father_flat, a_father_building, a_father_street, a_mother_live_from_year, a_mother_flat, child_secondname, a_mother_building, a_mother_street, child_birth_city, declarant_fio, declarant_address, child_birth_region_id_after, child_birth_district_id_after, child_birth_country_id_after, child_birth_city_after, archived_date, annulated_date, deleted_date, annulated, deleted, sdn_response_code, change_date, zags_id, status_id, create_date, documenter, head_of_zags, remarks, svid_begin_date, svid_series, svid_number, adoptive_fathers_parents, a_father_region_id, a_father_district_id, a_father_country_id, a_father_city, a_father_identificated, a_father_citizenship_id, a_father_nationality_id, a_father_secondname, a_father_name, a_father_surname, a_father_ident_iin, a_father_iin, a_father_identify_method, a_father_identifyflag, a_father_ident_doc_type, a_father_ident_doc_number, a_mother_region_id, a_mother_district_id, a_mother_country_id, a_mother_city, a_mother_identificated, a_mother_citizenship_id, a_mother_nationality_id, a_mother_secondname, a_mother_name, a_mother_surname, a_mother_ident_iin, a_mother_iin, a_mother_identify_method, a_mother_identifyflag, a_mother_ident_doc_type, a_mother_ident_doc_number, father_identificated, father_citizenship_id, father_nationality_id, father_secondname, father_name, father_surname, father_ident_iin, father_iin, father_identify_method, father_identifyflag, father_ident_doc_type, father_ident_doc_number, mother_identificated, mother_citizenship_id, mother_nationality_id, mother_secondname, mother_name, mother_surname, mother_ident_iin, mother_iin, mother_identify_method, mother_identifyflag, mother_ident_doc_type, mother_ident_doc_number, child_birth_region_id, child_birth_district_id, child_birth_country_id, child_birth_date_after, child_secondname_after, child_name_after, child_surname_after, child_birth_date, id, number_akt, child_iin, child_surname, child_name, reg_date, reg_num, a_mother_marr_akt_number, double_svid_count, a_mother_marr_akt_date, a_father_marr_akt_number, a_father_marr_akt_date, a_mother_marr_status, a_father_marr_status, user_id, not_need_svid, declarant_doc_series, a_mother_udl_doc_type, a_mother_udl_doc_number, a_mother_udl_doc_begin_date, a_mother_udl_doc_issue_org, a_father_udl_doc_type, a_father_udl_doc_number, a_father_udl_doc_begin_date, a_father_udl_doc_issue_org, child_ar_live_country, child_ar_live_te_1_dic, child_ar_live_te_2_dic, child_ar_live_te_3_dic, child_ar_live_te_4_dic, child_ar_live_te_4_hand, child_ar_live_code, child_ar_live_foreign_distr, child_ar_live_foreign_region, child_ar_live_foreign_city, child_ar_live_country_after, child_ar_live_te_1_dic_after, child_ar_live_te_2_dic_after, child_ar_live_te_3_dic_after, child_ar_live_te_4_dic_after, child_ar_live_te_4_hand_after, child_ar_live_code_after, child_ar_live_forgn_distr_aft, child_ar_live_forgn_region_aft, child_ar_live_forgn_city_aft, a_mother_ar_live_country, a_mother_ar_live_te_1_dic, a_mother_ar_live_te_2_dic, a_mother_ar_live_te_3_dic, a_mother_ar_live_te_4_dic, a_mother_ar_live_te_4_hand, a_mother_ar_live_code, a_mother_ar_live_street_dic, a_mother_ar_live_street_hand, a_mother_ar_live_build_dic, a_mother_ar_live_build_hand, a_mother_ar_live_corpus_dic, a_mother_ar_live_corpus_hand, a_mother_ar_live_flat_dic, a_mother_ar_live_flat_hand, a_mother_ar_live_forgn_distr, a_mother_ar_live_forgn_region, a_mother_ar_live_forgn_city, a_father_ar_live_country, a_father_ar_live_te_1_dic, a_father_ar_live_te_2_dic, a_father_ar_live_te_3_dic, a_father_ar_live_te_4_dic, a_father_ar_live_te_4_hand, a_father_ar_live_code, a_father_ar_live_street_dic, a_father_ar_live_street_hand, a_father_ar_live_build_dic, a_father_ar_live_build_hand, a_father_ar_live_corpus_dic, a_father_ar_live_corpus_hand, a_father_ar_live_flat_dic, a_father_ar_live_flat_hand, a_father_ar_live_forgn_distr, a_father_ar_live_forgn_region, a_father_ar_live_forgn_city, a_mother_ar_live_from_year, a_father_ar_live_from_year, judgement_begin_date, child_birth_ar_country_id, child_ar_birth_last_ag_id, child_ar_birth_district, child_ar_birth_region, child_ar_birth_city, child_birth_aftr_ar_country_id, child_ar_birth_aftr_last_ag_id, child_ar_birth_after_district, child_ar_birth_after_region, child_ar_birth_after_city, a_mother_udl_doc_series, a_mother_live_ar_country_id, a_mother_ar_live_last_ag_id, a_mother_ar_live_district, a_mother_ar_live_region, a_mother_ar_live_city, a_mother_ar_live_last_addr_id, a_mother_ar_live_street"
